Class	Continent1	Continent2	Country1	Country2	Country3	Family	funfact	Genus	git_url	HEIGHT	HEIGHT_IN_INCH	Infraclass	Kingdom	LENGTH	Life Span	name	Order	Phylum	Population size	POPULATION STATUS	Population Trend	SPECIES	SPEED_IN_MPH	Subclass	Subfamily	Subgenus	Suborder	Superorder	TOP SPEED	Tribe	url	WEIGHT	WEIGHT_IN_OZ	WEIGHT_IN_POUND	WINGSPAN
Aves						Anatidae	" Being one of the world's highest-flying birds, Bar-headed geese have been heard flying across Mount Makalu which - the fifth highest mountain on earth at 8,481 m (27,825 ft); it is also said that they were seen over Mount Everest - 8,848 m (29,029 ft)."	Anser	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Bar-Headed-Goose.jpg	60 cm	27.95-29.92 inches	Neognathae	Animalia	71-76 cm	20 yrs	Bar-Headed Goose	Anseriformes	Chordata	52-60 thou	Least Concern (LC)	Decreasing	Anser indicus	49.71 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/aNlibOkCtUuPXydSSbNf.jpg	1.8-3 kg	63.49-105.82 oz	3.97-6.61 pounds	140-160 cm
Aves						Anatidae	" Muscovy ducks are tropical birds, however, they adapt well to cooler climates, thriving in weather as cold as âˆ’12 Â°C (10 Â°F) and able to survive even colder conditions."	Cairina	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Muscovy-Duck.jpg	60 cm	25.98-33.07 inches	Neognathae	Animalia	66-84 cm	8-20 yrs	Muscovy Duck	Anseriformes	Chordata	50-500 thou	Least Concern (LC)	Decreasing	Cairina moschata	29.83 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	48 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/KdFYpl5NDyCN1Bj9OsxB.jpg	1-4 kg	35.27-141.1 oz	2.2-8.82 pounds	137-152 cm
Aves						Anatidae	 The American black duck is the heaviest species in its genus.	Anas	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/American-Black-Duck.jpg	60 cm	21.26-23.23 inches	Neognathae	Animalia	54-59 cm	26 yrs	American Black Duck	Anseriformes	Chordata	50-400 thou	Least Concern (LC)	Decreasing	Anas rubripes	29.83 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	48 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/LBO91KITVtTZUjr7Nuft.jpg	"720-1,640 g"	25.4-57.85 oz	1.59-3.62 pounds	88-95 cm
Aves						Anatidae	" The genus name of the Greylag goose comes from ""anser"", which is translated from Latin as ""goose""."	Anser	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Greylag-Goose.jpg	60 cm	29.92-35.04 inches	Neognathae	Animalia	76-89 cm	20-30 yrs	Greylag Goose	Anseriformes	Chordata	1-1.1 mln	Least Concern (LC)	Increasing	Anser anser	34.8 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	56 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/greylag-goose-4.jpg	2-4.5 kg	70.55-158.73 oz	4.41-9.92 pounds	147-180 cm
Aves						Anatidae	" The native Hawaiian name for this duck is koloa maoli which means ""native duck"", or simply koloa."	Anas	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Hawaiian-Duck.jpg	60 cm	15.75-19.69 inches	Neognathae	Animalia	40-50 cm	13-18 yrs	Hawaiian Duck	Anseriformes	Chordata	"2,200"	Endangered (EN)	Decreasing	Anas wyvilliana	44.74 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	72 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/hawaiian-duck.jpg	460-604 g	16.23-21.31 oz	1.01-1.33 pounds	81-98 cm
Aves						Anatidae	" The Pacific black duck is usually called the Grey duck in New Zealand, where it is also known by its Maori name, 'pÄrera'."	Anas	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Pacific-Black-Duck.jpg	60 cm	21.26-24.02 inches	Neognathae	Animalia	54-61 cm	2 yrs	Pacific Black Duck	Anseriformes	Chordata	180-1200 K	Least Concern (LC)	Decreasing	Anas superciliosa	129.87 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	209 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/sitting-pretty-1.jpg	"1,025-1,114"	2222.26-5114.73 oz	138.89-319.67 pounds	160-185 cm
Aves						Anatidae	 Today wild Swan geese are often kept in collections because they have become uncommon in the wild.	Anser	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Swan-Goose.jpg	60 cm	31.89-37.01 inches	Neognathae	Animalia	81-94 cm	10 yrs	Swan Goose	Anseriformes	Chordata	60-90 thou	Vulnerable (VU)	Decreasing	Anser cygnoides	129.87 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	209 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/78YTISxNTLLHFrEabc7U.jpg	2.8-3.5 kg	98.77-123.46 oz	6.17-7.72 pounds	160-185 cm
Aves						Anatidae	"A Chinese proverb about loving couples uses this bird as a metaphor as follows: ""Two Mandarin ducks playing in water""."	Aix	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Mandarin-Duck.jpg	150-190 cm	16.14-19.29 inches	Neognathae	Animalia	41-49 cm	3-12 yrs	Mandarin Duck	Anseriformes	Chordata	65-66 Thou	Least Concern (LC)	Decreasing	Aix galericulata	24.85 miles/hr	Neornithes	Aegypiinae		Alcedini	Neoaves	40 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/mandarin-duck-3.jpg	428-693 g	15.1-24.44 oz	0.94-1.53 pounds	65-75 cm
Aves						Anatidae	"â€˜Cormorantâ€™ comes from the Latin 'corvus marinus', meaning 'sea crow'."	Anser	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Snow-goose.jpg	64-79 cm	27.56-40.16 inches	Neognathae	Animalia	70-102 cm	20 yrs	Snow goose	Anseriformes	Chordata	5.3-6.2 m	Least Concern (LC)	Increasing	Chen caerulescens	55.92 miles/hr	Neornithes	Halcyoninae	Zanda	Alcedini	Neoaves	90 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/great-cormorant-phalacrocorax-carbo-parc-du-rouge-clotre-brussels.jpg	2.05-2.7 kg	72.31-95.24 oz	4.52-5.95 pounds	121-160 cm
Aves						Anatidae	"Despite being amongst the largest of duck species, the White-winged duck is one of the most agile and the fastest."	Asarcornis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/White-Winged-Duck.jpg	75-105 cm	25.98-31.89 inches	Neognathae	Animalia	66-81 cm	10-15 yrs	White-Winged Duck	Anseriformes	Chordata	"350-1,500"	Endangered (EN)	Decreasing	Asarcornis scutulata	49.71 miles/hr	Neornithes	Anserinae	Zanda	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/white-winged-duck-1.jpg	2-4 kg	70.55-141.1 oz	4.41-8.82 pounds	116-153 cm
Aves						Anatidae	"Despite being social with its own species, these swans are wary around humans, and will hide among reeds and other vegetation."	Cygnus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Black-Necked-Swan.jpg	60-70 cm	40.16-48.82 inches	Neognathae	Animalia	102-124 cm	20-30 yrs	Black-Necked Swan	Anseriformes	Chordata	Unknown	Least Concern (LC)	Stable	Cygnus melancoryphus	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/img-4864.jpg	3.5-6.7 kg	123.46-236.34 oz	7.72-14.77 pounds	135-177 cm
Aves						Anatidae	"Egyptian geese were domesticated in the time of the ancient Egyptians, who viewed them as sacred, depicting them often in their artwork."	Alopochen	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Egyptian-Goose.jpg	180 cm	24.8-28.74 inches	Neognathae	Animalia	63-73 cm	15-25 yrs	Egyptian Goose	Anseriformes	Chordata	Unknown	Least Concern (LC)	Decreasing	Alopochen aegyptiacus	44.74 miles/hr	Neornithes	0	0	0	Neoaves	72 km/h	0	http://animalia.bio//uploads/animals/photos/full/1.25x1/posing-egyptian-goose-1.jpg	1-4 kg	35.27-141.1 oz	2.2-8.82 pounds	134-154 cm
Aves						Anatidae	"Emperor geese are very well adapted for swimming and they swim year round. When threatened by a land predator, their usual response is to run toward water, then swim to somewhere safer. Goslings have been seen diving when threatened by aerial predators."	Anser	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Emperor-Goose.jpg	50-60 cm	25.98-35.04 inches	Neognathae	Animalia	66-89 cm	6-12 yrs	Emperor Goose	Anseriformes	Chordata	"85,000"	Near Threatened (NT)	Decreasing	Chen canagica	64.62 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	104 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/emperor-goose-2.jpg	2-3 kg	70.55-105.82 oz	4.41-6.61 pounds	119 cm
Aves						Anatidae	"Females of this species give out the well-known ""quack"" sound or ""decrescendo call"", which is heard for miles. This vocalization is also called ""hail call"", as the females use it, in order to beckon other ducks, including their ducklings."	Anas	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Mallard.jpg	50-60 cm	19.69-25.59 inches	Neognathae	Animalia	50-65 cm	3-20 yrs	Mallard	Anseriformes	Chordata	19 Mln	Least Concern (LC)	Increasing	Anas platyrhynchos	64.62 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	104 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/mallard-18.jpg	0.7-1.6 kg	24.69-56.44 oz	1.54-3.53 pounds	81-98 cm
Aves						Anatidae	"Lewis and Clark gave the first written description of Tundra swans during their travels to the West, where the swansâ€™ whistle-like calls induced Lewis to call them â€œwhistling swans.â€"	Cygnus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Tundra-Swan.jpg	50-70 cm	45.28-59.06 inches	Neognathae	Animalia	115-150 cm	25 yrs	Tundra Swan	Anseriformes	Chordata	317-336 Thou	Least Concern (LC)	Decreasing	Cygnus columbianus	83.89 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	135 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/false-cape-wildlife-1.jpg	3.4-9.6 kg	119.93-338.63 oz	7.5-21.16 pounds	168-211 cm
Aves						Anatidae	Once this species was considered to be immature phase of the black swan.	Cereopsis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Cape-Barren-Goose.jpg	130 cm	29.53-39.37 inches	Neognathae	Animalia	75-100 cm	17 yrs	Cape Barren Goose	Anseriformes	Chordata	16-18 Thou	Least Concern (LC)	Stable	Cereopsis novaehollandiae	40.39 miles/hr	Neornithes	Anserinae	Zanda	Alcedini	Neoaves	65 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/cape-barren-goose-1-1.jpg	3-7 kg	105.82-246.92 oz	6.61-15.43 pounds	150-190 cm
Aves						Anatidae	The Hawaiian goose has been Hawaiiâ€™s official state bird since 1957.	Branta	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Hawaiian-Goose.jpg	41 cm	20.87-27.17 inches	Neognathae	Animalia	53-69 cm	20-24 yrs	Hawaiian Goose	Anseriformes	Chordata	"2,500"	Vulnerable (VU)	Increasing	Branta sandvicensis	12.43 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	20 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/nene-1.jpg	1.5-3 kg	52.91-105.82 oz	3.31-6.61 pounds	35.6 cm
Aves						Anatidae	"The MÄori name of the Blue duck â€˜whioâ€™ (pronounced ""fee-oh""), was given to birds for the sound of the male's call."	Hymenolaimus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Blue-Duck.jpg	75-105 cm	19.69-21.65 inches	Neognathae	Animalia	50-55 cm	8-10 yrs	Blue Duck	Anseriformes	Chordata	"1,800"	Endangered (EN)	Decreasing	Hymenolaimus malacorhynchos	49.71 miles/hr	Neornithes	Anserinae	Zanda	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/blue-duck-whio.jpg	770-900 g	27.16-31.75 oz	1.7-1.98 pounds	13.5-15.5 cm
Aves						Anatidae	"The meaning of the black swans scientific name is a swan attired in black, this referring to its almost entirely black plumage."	Cygnus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Black-Swan.jpg	84-102 cm	43.31-55.91 inches	Neognathae	Animalia	110-142 cm	40 yrs	Black Swan	Anseriformes	Chordata	"5,00,000"	Least Concern (LC)	Stable	Cygnus atratus	49.71 miles/hr	Neornithes	Aegypiinae			Neoaves	80 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/black-swan-2.jpg	3.7-9 kg	130.51-317.47 oz	8.16-19.84 pounds	1.6-2 m
Aves						Anatidae	The name â€œmuteâ€ comes from the fact that these swans are quiet during flight or communicate with grunts and barks.	Cygnus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Mute-Swan.jpg	115-138 cm	55.12-62.99 inches	Neognathae	Animalia	140-160 cm	19-40 yrs	Mute Swan	Anseriformes	Chordata	"5,00,000"	Least Concern (LC)	Increasing	Cygnus olor	49.71 miles/hr	Neornithes	Cerylinae		Alcedini	Neoaves	80 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/mute-swan.jpg	6.5-13 kg	229.28-458.56 oz	14.33-28.66 pounds	2.5 m
Aves						Anatidae	"The scientific name of this bird, Aixsponsa, means â€œwaterbird in bridal dressâ€, which refers to the showy breeding plumage of the male."	Aix	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Wood-Duck.jpg	150-190 cm	18.5-21.26 inches	Neognathae	Animalia	47-54 cm	3-15 yrs	Wood Duck	Anseriformes	Chordata	3.5 mln	Least Concern (LC)	Increasing	Aix sponsa	54.99 miles/hr	Neornithes	Cerylinae		Alcedini	Neoaves	88.5 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/male-wood-duck-aix-sponsa-parc-du-rouge-clotre-brussels.jpg	635-681 g	22.4-24.02 oz	1.4-1.5 pounds	66-73 cm
Aves						Anatidae	"The Trumpeter swan gets its name from its distinctive call, a trumpeting, â€˜oh-OHâ€™."	Cygnus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Trumpeter-Swan.jpg	1.5-1.8 m	54.33-64.96 inches	Neognathae	Animalia	138-165 cm	24-33 yrs	Trumpeter Swan	Anseriformes	Chordata	"46,225"	Least Concern (LC)	Increasing	Cygnus buccinator	83.89 miles/hr	Neornithes	Cerylinae		Alcedini	Neoaves	135 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/trumpeter-swan-12.jpg	7-13.6 kg	246.92-479.73 oz	15.43-29.98 pounds	185-250 cm
Aves						Anatidae	The Whooper swan (Cygnus cygnus) is Finland's national bird.	Cygnus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Whooper-Swan.jpg	60-68 cm	55.12-64.96 inches	Neognathae	Animalia	140-165 cm	20-25 yrs	Whooper Swan	Anseriformes	Chordata	"1,80,000"	Least Concern (LC)	Decreasing	Cygnus cygnus	86.99 miles/hr	Neornithes	Alcedininae		Alcedini	Neoaves	140 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/whooper-swan-wild-and-free.jpg	8-11 kg	282.19-388.01 oz	17.64-24.25 pounds	205-275 cm
Aves						Anatidae	"These birds have monocular vision. Moreover, their excellent eyesight helps them during flight, allowing them to see around 180 degrees both horizontally and vertically."	Branta	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Canada-Goose.jpg	130 cm	29.53-43.31 inches	Neognathae	Animalia	75-110 cm	12-26 yrs	Canada Goose	Anseriformes	Chordata	5-6.2 Mln	Least Concern (LC)	Increasing	Branta canadensis	55.92 miles/hr	Neornithes	Anserinae	Zanda	Alcedini	Neoaves	90 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/serene-canada-goose.jpg	2.4-6.5 kg	84.66-229.28 oz	5.29-14.33 pounds	127-185 cm
Aves						Anhingidae	"The Creoles of Louisiana call the anhinga ""Bec a Lancette,"" due to its pointed bill. In Southern Florida, this bird is called the ""Grecian Lady."""	Anhinga	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Anhinga.jpg	130 cm	29.53-37.4 inches	Neognathae	Animalia	75-95 cm	12 yrs	Anhinga	Suliformes	Chordata	Unknown	Least Concern (LC)	Decreasing	Anhinga anhinga	40.39 miles/hr	Neornithes	Anserinae	Zanda	Alcedini	Neoaves	65 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/anhinga-3-15.jpg	1-1.35 kg	35.27-47.62 oz	2.2-2.98 pounds	1.14 m
Aves						Ardeidae	" The Snowy egret is the American counterpart to the very similar Old World Little egret, which has become established in the Bahamas."	Egretta	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Snowy-Egret.jpg	60 cm	22.05-25.98 inches	Neognathae	Animalia	56-66 cm	22 yrs	Snowy Egret	Pelecaniformes	Chordata	"1,43,000"	Least Concern (LC)	Increasing	Egretta thula	9.32 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	15 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/snowy-egret-30.jpg	370 g	13.05 oz	0.82 pounds	100 cm
Aves						Ardeidae	" While hunting in the water, Little egrets may spread one or both of their wings to shade the water and to have a better view of the prey."	Egretta	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Little-Egret.jpg	60 cm	21.65-25.59 inches	Neognathae	Animalia	55-65 cm	up to 22 yrs	Little Egret	Pelecaniformes	Chordata	660-3150000	Least Concern (LC)	Increasing	Egretta garzetta	89.48 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	144 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/oCJyVTpeXKK3tI5KSjmN.jpg	350-550 g	12.35-19.4 oz	0.77-1.21 pounds	88-106 cm
Aves						Ardeidae	"A flock of herons is called, amongst other names, a â€œrookeryâ€, â€œscatteringâ€, â€œhedgeâ€, â€œbatteryâ€ or â€œposeâ€"	Egretta	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Tricolored-Heron.jpg	48-50 cm	22.05-29.92 inches	Neognathae	Animalia	56-76 cm	17 yrs	Tricolored Heron	Pelecaniformes	Chordata	"1,200"	Least Concern (LC)	Stable	Egretta tricolor	12.43 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	20 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/tricolored-heron-viera-wetlands-melbourne-florida.jpg	334-415 g	11.78-14.64 oz	0.74-0.91 pounds	96 cm
Aves						Ardeidae	"American bitterns have a distinctive loud booming call, ""unk-a-chunk, unk-a-chunk"" sounding like a machine. This bird is, in fact, more often heard than it is seen."	Botaurus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/American-Bittern.jpg	60-70 cm	22.83-33.46 inches	Neognathae	Animalia	58-85 cm	8.3 yrs	American Bittern	Pelecaniformes	Chordata	3 Mln	Least Concern (LC)	Decreasing	Botaurus lentiginosus	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/american-bittern-2.jpg	"370-1,072 g"	13.05-37.81 oz	0.82-2.36 pounds	92-115 cm
Aves						Ardeidae	"During the breeding season, the night heron maleâ€™s legs turn red and feathers at its nape become longer."	Nycticorax	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Black-Crowned-Night-Heron.jpg	63 cm	22.05-25.59 inches	Neognathae	Animalia	56-65 cm	20-30 yrs	Black-Crowned Night Heron	Pelecaniformes	Chordata	"above 150,00"	Least Concern (LC)	Decreasing	Nycticorax nycticorax	34.18 miles/hr	Neornithes	Halcyoninae	Zanda	Alcedini	Neoaves	55 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/night-reflected.jpg	800 g	28.22 oz	1.76 pounds	105-112 cm
Aves						Ardeidae	"Herons are thought to have lived in the Cenozoic age, about 25 million years ago. Fossil records in North America date from 1.8 million years ago."	Ardea	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Great-Blue-Heron.jpg	115-138 cm	35.83-53.94 inches	Neognathae	Animalia	91-137 cm	15-23 yrs	Great Blue Heron	Pelecaniformes	Chordata	Unknown	Least Concern (LC)	Increasing	Ardea herodias	34.18 miles/hr	Neornithes	Cerylinae		Alcedini	Neoaves	55 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/great-blue-heron-4.jpg	1.8-3.6 kg	63.49-126.99 oz	3.97-7.94 pounds	167-201 cm
Aves						Ardeidae	"Herons have good sight and can hunt at night, as well as during the day."	Egretta	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/White-Faced-Heron.jpg	50-70 cm	22.83-25.98 inches	Neognathae	Animalia	58-66 cm	15-20 yrs	White-Faced Heron	Pelecaniformes	Chordata	Unknown	Least Concern (LC)	Decreasing	Egretta novaehollandiae	83.89 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	135 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/white-faced-heron-egretta-novaehollandiae-4.jpg	500-550 g	17.64-19.4 oz	1.1-1.21 pounds	106 cm
Aves						Ardeidae	In medieval times the Grey heron was a popular quarry of falconers who admired its great flying skills in evading the falcon.	Ardea	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Grey-Heron.jpg	84-102 cm	18.11 inches	Neognathae	Animalia	46 cm	15-20 yrs	Grey Heron	Pelecaniformes	Chordata	below 1 Mln	Least Concern (LC)	Stable	Ardea cinerea	39.77 miles/hr	Neornithes	Aegypiinae			Neoaves	64 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/-.jpg	1-2 kg	35.27-70.55 oz	2.2-4.41 pounds	155-175 cm
Aves						Ardeidae	"In the breeding season, Great egrets develop long ornamental plumes. During courtship rituals, they give displays, fanning out the plumes just like peacocks."	Ardea	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Great-Egret.jpg	1 m	31.5-40.94 inches	Neognathae	Animalia	80-104 cm	15-22 yrs	Great Egret	Pelecaniformes	Chordata	Unknown	Least Concern (LC)	Stable	Ardea alba	31.69 miles/hr	Neornithes	Aegypiinae		Alcedini	Neoaves	51 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/great-white-egret.jpg	"700-1,500 g"	24.69-52.91 oz	1.54-3.31 pounds	1 - 1.6 m
